map,slip,budget_frac,subset_size,candidate_subset,n_boundary,boundary,objective_tuple,total_violation,max_violation,all_groups_feasible,test_bits_mean,test_bits_cvar,group_risks,group_violations,map_family,map_size,n_states,n_basis,n_start_boundary,candidate_pool,is_oracle_best
four_rooms_7,0.0,0.5,2,"[5, 16]",4,"[0, 5, 16, 39]","[660.6736026351302, 427.4946840580301, 4, 272.0420716732847]",660.6736026351302,427.4946840580301,False,181.36138111552313,272.0420716732847,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 272.0420716732847}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 233.17891857710012}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[5, 18]",4,"[0, 5, 18, 39]","[77.72630619236912, 77.72630619236912, 4, 0.0]",77.72630619236912,77.72630619236912,False,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[5, 19]",4,"[0, 5, 19, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[5, 20]",4,"[0, 5, 20, 39]","[77.72630619236912, 38.86315309618456, 4, 77.72630619236912]",77.72630619236912,38.86315309618456,False,51.81753746157941,77.72630619236912,"{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[5, 21]",4,"[0, 5, 21, 39]","[621.8104495389442, 427.4946840580301, 4, 233.1789185770987]",621.8104495389442,427.4946840580301,False,155.45261238473248,233.1789185770987,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 233.1789185770987}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 194.31576548091414}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[5, 23]",4,"[0, 5, 23, 39]","[0.0, 0.0, 4, 38.86315309618456]",0.0,0.0,True,25.908768730789706,38.86315309618456,"{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[5, 24]",4,"[0, 5, 24, 39]","[777.2630619236882, 427.4946840580301, 4, 388.6315309618426]",777.2630619236882,427.4946840580301,False,259.08768730789507,388.6315309618426,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 388.6315309618426}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 349.76837786565807}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[5, 26]",4,"[0, 5, 26, 39]","[233.17891857710737, 116.58945928855368, 4, 155.45261238473825]",233.17891857710737,116.58945928855368,False,103.63507492315883,155.45261238473825,"{""stochastic"": 0.0, ""topology"": 155.45261238473825, ""value"": 155.45261238473825}","{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 116.58945928855368}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[5, 34]",4,"[0, 5, 34, 39]","[660.6736026351302, 427.4946840580301, 4, 272.0420716732847]",660.6736026351302,427.4946840580301,False,181.36138111552313,272.0420716732847,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 272.0420716732847}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 233.17891857710012}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[5, 36]",4,"[0, 5, 36, 39]","[0.0, 0.0, 4, 38.86315309618456]",0.0,0.0,True,25.908768730789706,38.86315309618456,"{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[5, 37]",4,"[0, 5, 37, 39]","[77.72630619236912, 38.86315309618456, 4, 77.72630619236912]",77.72630619236912,38.86315309618456,False,51.81753746157941,77.72630619236912,"{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 13]",4,"[0, 9, 13, 39]","[155.45261238473825, 155.45261238473825, 4, 0.0]",155.45261238473825,155.45261238473825,False,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 194.3157654809228, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 155.45261238473825, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 15]",4,"[0, 9, 15, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 32.385960913487125, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 16]",4,"[0, 9, 16, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 32.385960913487125, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 18]",4,"[0, 9, 18, 39]","[116.58945928855368, 116.58945928855368, 4, 0.0]",116.58945928855368,116.58945928855368,False,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 155.45261238473825, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 19]",4,"[0, 9, 19, 39]","[77.72630619236912, 77.72630619236912, 4, 0.0]",77.72630619236912,77.72630619236912,False,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 20]",4,"[0, 9, 20, 39]","[233.17891857710447, 155.45261238473825, 4, 116.58945928855078]",233.17891857710447,155.45261238473825,False,77.72630619236719,116.58945928855078,"{""stochastic"": 0.0, ""topology"": 194.3157654809228, ""value"": 116.58945928855078}","{""stochastic"": 0.0, ""topology"": 155.45261238473825, ""value"": 77.72630619236622}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 21]",4,"[0, 9, 21, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 23]",4,"[0, 9, 23, 39]","[38.86315309618456, 38.86315309618456, 4, 38.86315309618312]",38.86315309618456,38.86315309618456,False,25.908768730788747,38.86315309618312,"{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 38.86315309618312}","{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 24]",4,"[0, 9, 24, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 26]",4,"[0, 9, 26, 39]","[310.9052247694736, 194.3157654809228, 4, 155.45261238473535]",310.9052247694736,194.3157654809228,False,103.63507492315689,155.45261238473535,"{""stochastic"": 0.0, ""topology"": 233.17891857710737, ""value"": 155.45261238473535}","{""stochastic"": 0.0, ""topology"": 194.3157654809228, ""value"": 116.58945928855078}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 34]",4,"[0, 9, 34, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 36]",4,"[0, 9, 36, 39]","[38.86315309618456, 38.86315309618456, 4, 38.86315309618312]",38.86315309618456,38.86315309618456,False,25.908768730788747,38.86315309618312,"{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 38.86315309618312}","{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[9, 37]",4,"[0, 9, 37, 39]","[116.58945928855223, 77.72630619236912, 4, 77.72630619236767]",116.58945928855223,77.72630619236912,False,51.817537461578446,77.72630619236767,"{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 77.72630619236767}","{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 38.86315309618311}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 15]",4,"[0, 13, 15, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 12.95438436539486, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 16]",4,"[0, 13, 16, 39]","[77.72630619236912, 77.72630619236912, 4, 0.0]",77.72630619236912,77.72630619236912,False,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 18]",4,"[0, 13, 18, 39]","[77.72630619236912, 77.72630619236912, 4, 0.0]",77.72630619236912,77.72630619236912,False,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 19]",4,"[0, 13, 19, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 12.95438436539486, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 20]",4,"[0, 13, 20, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 9.715788274046137, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 21]",4,"[0, 13, 21, 39]","[116.58945928855368, 116.58945928855368, 4, 0.0]",116.58945928855368,116.58945928855368,False,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 155.45261238473825, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 23]",4,"[0, 13, 23, 39]","[233.1789185771016, 194.3157654809228, 4, 77.72630619236335]",233.1789185771016,194.3157654809228,False,51.81753746157557,77.72630619236335,"{""stochastic"": 0.0, ""topology"": 233.17891857710737, ""value"": 77.72630619236335}","{""stochastic"": 0.0, ""topology"": 194.3157654809228, ""value"": 38.86315309617879}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 24]",4,"[0, 13, 24, 39]","[116.58945928855368, 116.58945928855368, 4, 0.0]",116.58945928855368,116.58945928855368,False,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 155.45261238473825, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 26]",4,"[0, 13, 26, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 9.715788274046137, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 34]",4,"[0, 13, 34, 39]","[116.58945928855368, 116.58945928855368, 4, 0.0]",116.58945928855368,116.58945928855368,False,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 155.45261238473825, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 36]",4,"[0, 13, 36, 39]","[155.45261238473825, 155.45261238473825, 4, 38.86315309617879]",155.45261238473825,155.45261238473825,False,25.908768730785862,38.86315309617879,"{""stochastic"": 0.0, ""topology"": 194.3157654809228, ""value"": 38.86315309617879}","{""stochastic"": 0.0, ""topology"": 155.45261238473825, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[13, 37]",4,"[0, 13, 37, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 9.715788274046137, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[15, 16]",4,"[0, 15, 16, 39]","[582.9472964427582, 427.4946840580301, 4, 194.3157654809127]",582.9472964427582,427.4946840580301,False,129.5438436539418,194.3157654809127,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 194.3157654809127}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 155.45261238472813}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[15, 18]",4,"[0, 15, 18, 39]","[699.5367557313162, 427.4946840580301, 4, 310.9052247694707]",699.5367557313162,427.4946840580301,False,207.27014984631379,310.9052247694707,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 310.9052247694707}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 272.04207167328616}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[15, 19]",4,"[0, 15, 19, 39]","[77.72630619236912, 77.72630619236912, 4, 0.0]",77.72630619236912,77.72630619236912,False,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[15, 20]",4,"[0, 15, 20, 39]","[0.0, 0.0, 4, 38.86315309618456]",0.0,0.0,True,25.908768730789706,38.86315309618456,"{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[15, 21]",4,"[0, 15, 21, 39]","[621.8104495389442, 427.4946840580301, 4, 233.1789185770987]",621.8104495389442,427.4946840580301,False,155.45261238473248,233.1789185770987,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 233.1789185770987}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 194.31576548091414}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[15, 23]",4,"[0, 15, 23, 39]","[0.0, 0.0, 4, 38.86315309618456]",0.0,0.0,True,25.908768730789706,38.86315309618456,"{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[15, 24]",4,"[0, 15, 24, 39]","[777.2630619236882, 427.4946840580301, 4, 388.6315309618426]",777.2630619236882,427.4946840580301,False,259.08768730789507,388.6315309618426,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 388.6315309618426}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 349.76837786565807}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[15, 26]",4,"[0, 15, 26, 39]","[233.17891857710737, 116.58945928855368, 4, 155.45261238473825]",233.17891857710737,116.58945928855368,False,103.63507492315883,155.45261238473825,"{""stochastic"": 0.0, ""topology"": 155.45261238473825, ""value"": 155.45261238473825}","{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 116.58945928855368}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[15, 34]",4,"[0, 15, 34, 39]","[621.8104495389442, 427.4946840580301, 4, 233.1789185770987]",621.8104495389442,427.4946840580301,False,155.45261238473248,233.1789185770987,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 233.1789185770987}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 194.31576548091414}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[15, 36]",4,"[0, 15, 36, 39]","[0.0, 0.0, 4, 38.86315309618456]",0.0,0.0,True,25.908768730789706,38.86315309618456,"{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[15, 37]",4,"[0, 15, 37, 39]","[77.72630619236912, 38.86315309618456, 4, 77.72630619236912]",77.72630619236912,38.86315309618456,False,51.81753746157941,77.72630619236912,"{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[16, 18]",4,"[0, 16, 18, 39]","[77.72630619236912, 38.86315309618456, 4, 77.72630619236912]",77.72630619236912,38.86315309618456,False,51.81753746157941,77.72630619236912,"{""stochastic"": 0.0, ""topology"": 77.72630619236912, ""value"": 77.72630619236912}","{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[16, 19]",4,"[0, 16, 19, 39]","[0.0, 0.0, 4, 0.0]",0.0,0.0,True,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[16, 20]",4,"[0, 16, 20, 39]","[233.17891857710737, 116.58945928855368, 4, 155.45261238473825]",233.17891857710737,116.58945928855368,False,103.63507492315883,155.45261238473825,"{""stochastic"": 0.0, ""topology"": 155.45261238473825, ""value"": 155.45261238473825}","{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 116.58945928855368}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[16, 21]",4,"[0, 16, 21, 39]","[621.8104495389442, 427.4946840580301, 4, 233.1789185770987]",621.8104495389442,427.4946840580301,False,155.45261238473248,233.1789185770987,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 233.1789185770987}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 194.31576548091414}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[16, 23]",4,"[0, 16, 23, 39]","[0.0, 0.0, 4, 38.86315309618456]",0.0,0.0,True,25.908768730789706,38.86315309618456,"{""stochastic"": 0.0, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[16, 24]",4,"[0, 16, 24, 39]","[777.2630619236882, 427.4946840580301, 4, 388.6315309618426]",777.2630619236882,427.4946840580301,False,259.08768730789507,388.6315309618426,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 388.6315309618426}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 349.76837786565807}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[16, 26]",4,"[0, 16, 26, 39]","[233.17891857710737, 116.58945928855368, 4, 155.45261238473825]",233.17891857710737,116.58945928855368,False,103.63507492315883,155.45261238473825,"{""stochastic"": 0.0, ""topology"": 155.45261238473825, ""value"": 155.45261238473825}","{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 116.58945928855368}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
four_rooms_7,0.0,0.5,2,"[16, 34]",4,"[0, 16, 34, 39]","[621.8104495389442, 427.4946840580301, 4, 233.1789185770987]",621.8104495389442,427.4946840580301,False,155.45261238473248,233.1789185770987,"{""stochastic"": 0.0, ""topology"": 466.3578371542146, ""value"": 233.1789185770987}","{""stochastic"": 0.0, ""topology"": 427.4946840580301, ""value"": 194.31576548091414}",four_rooms,7,40,19,2,"[2, 3, 5, 9, 13, 15, 16, 18, 19, 20, 21, 23, 24, 26, 34, 36, 37]",False
