map,step,risk_kind,candidate_state,n_boundary,n_basis,n_train_probes,risk_before,risk_after,risk_delta,rate_delta,operator_score,mean_probe_delta,max_probe_delta,min_probe_delta,probe_details,rank,basis_mode,probe,n_candidates,distortion_before_bits,top_probe_state
maze_9,1,mean,2,3,17,2,44.69604338129758,5.832890285111572,38.863153096186004,5.892317422778735,305.0129073467093,38.863153096186004,77.72630619237201,0.0,"{""bottleneck"": {""after_bits"": 11.665780570231775, ""before_bits"": 89.39208676260378, ""delta_bits"": 77.72630619237201, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",1,fixed,,,,
maze_9,1,mean,17,3,17,2,44.69604338129758,38.86315323284795,5.8328901484496285,5.892317422778735,40.7708037648183,5.832890148449626,11.665780296899252,0.0,"{""bottleneck"": {""after_bits"": 77.72630646570452, ""before_bits"": 89.39208676260378, ""delta_bits"": 11.665780296899252, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",2,fixed,,,,
maze_9,1,mean,5,3,17,2,44.69604338129758,44.69582139404038,0.0002219872571984638,5.892317422778735,-5.890541524721147,0.00022198725719982517,0.00044397451439965035,0.0,"{""bottleneck"": {""after_bits"": 89.39164278808938, ""before_bits"": 89.39208676260378, ""delta_bits"": 0.00044397451439965035, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",3,fixed,,,,
maze_9,1,mean,24,3,17,2,44.69604338129758,44.69604338125553,4.204991910228273e-11,5.892317422778735,-5.892317422442336,4.2052661086750784e-11,8.410532217350157e-11,0.0,"{""bottleneck"": {""after_bits"": 89.39208676251968, ""before_bits"": 89.39208676260378, ""delta_bits"": 8.410532217350157e-11, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",4,fixed,,,,
maze_9,1,mean,1,3,17,2,44.69604338129758,44.69604338129758,0.0,5.892317422778735,-5.892317422778735,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 89.39208676260378, ""before_bits"": 89.39208676260378, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",5,fixed,,,,
maze_9,1,mean,3,3,17,2,44.69604338129758,44.69604338129758,0.0,5.892317422778735,-5.892317422778735,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 89.39208676260378, ""before_bits"": 89.39208676260378, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",6,fixed,,,,
maze_9,1,mean,4,3,17,2,44.69604338129758,44.69604338129758,0.0,5.892317422778735,-5.892317422778735,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 89.39208676260378, ""before_bits"": 89.39208676260378, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",7,fixed,,,,
maze_9,1,mean,6,3,17,2,44.69604338129758,44.69604338129758,0.0,5.892317422778735,-5.892317422778735,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 89.39208676260378, ""before_bits"": 89.39208676260378, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",8,fixed,,,,
maze_9,1,mean,7,3,17,2,44.69604338129758,44.69604338129758,0.0,5.892317422778735,-5.892317422778735,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 89.39208676260378, ""before_bits"": 89.39208676260378, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",9,fixed,,,,
maze_9,1,mean,8,3,17,2,44.69604338129758,44.69604338129758,0.0,5.892317422778735,-5.892317422778735,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 89.39208676260378, ""before_bits"": 89.39208676260378, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",10,fixed,,,,
maze_9,1,mean,9,3,17,2,44.69604338129758,44.69604338129758,0.0,5.892317422778735,-5.892317422778735,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 89.39208676260378, ""before_bits"": 89.39208676260378, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",11,fixed,,,,
maze_9,1,mean,11,3,17,2,44.69604338129758,44.69604338129758,0.0,5.892317422778735,-5.892317422778735,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 89.39208676260378, ""before_bits"": 89.39208676260378, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",12,fixed,,,,
maze_9,1,mean,13,3,17,2,44.69604338129758,44.69604338129758,0.0,5.892317422778735,-5.892317422778735,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 89.39208676260378, ""before_bits"": 89.39208676260378, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",13,fixed,,,,
maze_9,1,mean,27,3,17,2,44.69604338129758,44.69604338129758,0.0,5.892317422778735,-5.892317422778735,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 89.39208676260378, ""before_bits"": 89.39208676260378, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",14,fixed,,,,
maze_9,2,mean,17,4,17,2,23.33156066215744,2.0498858373739994e-07,23.331560457168855,5.58496250072116,181.06752115662968,23.331560457168855,46.66312091433771,0.0,"{""bottleneck"": {""after_bits"": 4.099944419522217e-07, ""before_bits"": 46.66312132433215, ""delta_bits"": 46.66312091433771, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",1,fixed,,,,
maze_9,2,mean,5,4,17,2,23.33156066215744,23.331116755957314,0.00044390620012535464,5.58496250072116,-5.581411251120157,0.000443906200126716,0.000887812400253432,0.0,"{""bottleneck"": {""after_bits"": 46.6622335119319, ""before_bits"": 46.66312132433215, ""delta_bits"": 0.000887812400253432, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",2,fixed,,,,
maze_9,2,mean,24,4,17,2,23.33156066215744,23.33156066209436,6.30784313671029e-11,5.58496250072116,-5.584962500216532,6.307899163012618e-11,1.2615798326025236e-10,0.0,"{""bottleneck"": {""after_bits"": 46.663121324205996, ""before_bits"": 46.66312132433215, ""delta_bits"": 1.2615798326025236e-10, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",3,fixed,,,,
maze_9,2,mean,1,4,17,2,23.33156066215744,23.33156066215744,0.0,5.58496250072116,-5.58496250072116,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 46.66312132433215, ""before_bits"": 46.66312132433215, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",4,fixed,,,,
maze_9,2,mean,3,4,17,2,23.33156066215744,23.33156066215744,0.0,5.58496250072116,-5.58496250072116,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 46.66312132433215, ""before_bits"": 46.66312132433215, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",5,fixed,,,,
maze_9,2,mean,4,4,17,2,23.33156066215744,23.33156066215744,0.0,5.58496250072116,-5.58496250072116,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 46.66312132433215, ""before_bits"": 46.66312132433215, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",6,fixed,,,,
maze_9,2,mean,6,4,17,2,23.33156066215744,23.33156066215744,0.0,5.58496250072116,-5.58496250072116,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 46.66312132433215, ""before_bits"": 46.66312132433215, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",7,fixed,,,,
maze_9,2,mean,7,4,17,2,23.33156066215744,23.33156066215744,0.0,5.58496250072116,-5.58496250072116,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 46.66312132433215, ""before_bits"": 46.66312132433215, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",8,fixed,,,,
maze_9,2,mean,8,4,17,2,23.33156066215744,23.33156066215744,0.0,5.58496250072116,-5.58496250072116,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 46.66312132433215, ""before_bits"": 46.66312132433215, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",9,fixed,,,,
maze_9,2,mean,9,4,17,2,23.33156066215744,23.33156066215744,0.0,5.58496250072116,-5.58496250072116,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 46.66312132433215, ""before_bits"": 46.66312132433215, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",10,fixed,,,,
maze_9,2,mean,11,4,17,2,23.33156066215744,23.33156066215744,0.0,5.58496250072116,-5.58496250072116,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 46.66312132433215, ""before_bits"": 46.66312132433215, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",11,fixed,,,,
maze_9,2,mean,13,4,17,2,23.33156066215744,23.33156066215744,0.0,5.58496250072116,-5.58496250072116,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 46.66312132433215, ""before_bits"": 46.66312132433215, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",12,fixed,,,,
maze_9,2,mean,27,4,17,2,23.33156066215744,23.33156066215744,0.0,5.58496250072116,-5.58496250072116,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 46.66312132433215, ""before_bits"": 46.66312132433215, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}, ""junction"": {""after_bits"": -1.7274477421813327e-11, ""before_bits"": -1.7274477421813327e-11, ""delta_bits"": 0.0, ""rate_delta"": 5.58496250072116}}",13,fixed,,,,
maze_9,0,,,,,,,,,,,,,,,,fixed,junction,15,77.72630619236912,21
maze_9,0,,,,,,,,,,,,,,,,fixed,bottleneck,15,77.72630619236912,2
maze_9,1,,,,,,,,,,,,,,,,fixed,junction,14,-8.630671686573849e-12,11
maze_9,1,,,,,,,,,,,,,,,,fixed,bottleneck,14,89.39208676260378,2
maze_9,2,,,,,,,,,,,,,,,,fixed,junction,13,-1.7274477421813327e-11,11
maze_9,2,,,,,,,,,,,,,,,,fixed,bottleneck,13,46.66312132433215,17
maze_9,0,mean_cvar,21,2,17,2,77.72630619236912,29.147364822168157,48.578941370200965,5.857980995127573,382.7735499664802,58.294729644257984,77.72630619237201,38.863153096143954,"{""bottleneck"": {""after_bits"": 38.86315309622517, ""before_bits"": 77.72630619236912, ""delta_bits"": 38.863153096143954, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": -2.8848035071860068e-12, ""before_bits"": 77.72630619236912, ""delta_bits"": 77.72630619237201, ""rate_delta"": 5.857980995127573}}",1,fixed,,,,
maze_9,0,mean_cvar,2,2,17,2,77.72630619236912,68.01051791832262,9.715788274046503,5.857980995127573,71.86832519724445,19.431576548093002,38.863153096186004,0.0,"{""bottleneck"": {""after_bits"": 38.86315309618312, ""before_bits"": 77.72630619236912, ""delta_bits"": 38.863153096186004, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",2,fixed,,,,
maze_9,0,mean_cvar,24,2,17,2,77.72630619236912,76.74779510011811,0.9785110922510114,5.857980995127573,1.9701077428805185,1.9570221845020193,3.9140443690040385,0.0,"{""bottleneck"": {""after_bits"": 73.81226182336508, ""before_bits"": 77.72630619236912, ""delta_bits"": 3.9140443690040385, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",3,fixed,,,,
maze_9,0,mean_cvar,1,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",4,fixed,,,,
maze_9,0,mean_cvar,3,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",5,fixed,,,,
maze_9,0,mean_cvar,4,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",6,fixed,,,,
maze_9,0,mean_cvar,5,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",7,fixed,,,,
maze_9,0,mean_cvar,6,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",8,fixed,,,,
maze_9,0,mean_cvar,7,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",9,fixed,,,,
maze_9,0,mean_cvar,8,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",10,fixed,,,,
maze_9,0,mean_cvar,9,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",11,fixed,,,,
maze_9,0,mean_cvar,11,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",12,fixed,,,,
maze_9,0,mean_cvar,13,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",13,fixed,,,,
maze_9,0,mean_cvar,17,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",14,fixed,,,,
maze_9,0,mean_cvar,27,2,17,2,77.72630619236912,77.72630619236912,0.0,5.857980995127573,-5.857980995127573,0.0,0.0,0.0,"{""bottleneck"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}, ""junction"": {""after_bits"": 77.72630619236912, ""before_bits"": 77.72630619236912, ""delta_bits"": 0.0, ""rate_delta"": 5.857980995127573}}",15,fixed,,,,
maze_9,1,mean_cvar,2,3,17,2,67.04406507195068,8.749335427671673,58.29472964427901,5.892317422778735,460.46551973145336,38.863153096186004,77.72630619237201,0.0,"{""bottleneck"": {""after_bits"": 11.665780570231775, ""before_bits"": 89.39208676260378, ""delta_bits"": 77.72630619237201, ""rate_delta"": 5.892317422778735}, ""junction"": {""after_bits"": -8.630671686573849e-12, ""before_bits"": -8.630671686573849e-12, ""delta_bits"": 0.0, ""rate_delta"": 5.892317422778735}}",1,fixed,,,,
